name,img_source,ref,category,price,date
"Майонез Провансаль Миоре 67%, Гост, 750 Мл",/images/tovary/1439388.webp,/magazin/chizhik/majonez/product/maionez-provansal-miore-67--gost--750-ml,majonez,119.0,16.10.2023
Печенье Pekker s заварное в белой глазури 600г,/images/tovary/1350723.webp,/magazin/chizhik/pechenie/product/pechene-Pekker-s-zavarnoe-v-beloi-glazyri-600g,pechenie,149.0,13.10.2023
Кукурузные палочки кукурузные Cheetos Сыр,/images/tovary/1183234.webp,/magazin/chizhik/sladosti/product/kykyryznie-palochki-kykyryznie-Cheetos-sir,sladosti,69.0,13.10.2023
Сыр Унэ адыгейский мягкий 40% 300г,/images/tovary/1347388.webp,/magazin/chizhik/syr/product/sir-une-adigeiskii-myagkii-40-300g,syr,189.0,13.10.2023
"Изделия хлебобулочные ВКУСНОТЕЕВЪ Хворост, Халяль",/images/tovary/1347383.webp,/magazin/chizhik/vostochnie-sladosti/product/izdeliya-hlebobylochnie-vkusnoteev-hvorost--halyal,vostochnie-sladosti,79.0,13.10.2023
Кофе Foodfest натуральный растворимый сублимированный с добавлением кофе натурального жареного молотого 190г,/images/tovary/1429583.webp,/magazin/chizhik/kofe/product/kofe-Foodfest-natyralnii-rastvorimii-syblimirovannii-s-dobavleniem-kofe-natyralnogo-jarenogo-molotogo-190g,kofe,299.0,12.10.2023
"ДЕСЕРТ ТОРТИМИЛКА Акконд, 500 г",/images/tovary/1439390.webp,/magazin/chizhik/konfety/product/desert-tortimilka-akkond--500-g,konfety,199.0,12.10.2023
"ПЕЧЕНЬЕ МАЛЫШКИ-ХРУСТИШКИ сдобное, 400 г",/images/tovary/1429554.webp,/magazin/chizhik/pechenie/product/pechene-malishki-hrustishki-sdobnoe--400-g,pechenie,99.0,12.10.2023
"ПЕЧЕНЬЕ БИСКВИТНОЕ со вкусом вишни, в белой глазури, 600 г",/images/tovary/1429582.webp,/magazin/chizhik/pechenie/product/pechene-biskvitnoe-so-vkysom-vishni--v-beloi-glazyri--600-g,pechenie,179.0,12.10.2023
"ДЕСЕРТ ЛИМОНЬЕРКИ слоеный с лимоном, Полет, 500 г",/images/tovary/1439392.webp,/magazin/chizhik/pechenie/product/desert-limonerki-sloenii-s-limonom--polet--500-g,pechenie,179.0,12.10.2023
"COYC HEINZ брусничный, для мяса, 200 г",/images/tovary/1439384.webp,/magazin/chizhik/sous/product/COYC-HEINZ-brysnichnii--dlya-myasa--200-g,sous,89.0,12.10.2023
"СОЛОМИНКИ ДЛЯ МОЛОКА МУР И МУ 20 шт., 180 г",/images/tovary/1439386.webp,/magazin/chizhik/sladosti/product/solominki-dlya-moloka-mur-i-mu-20-sht---180-g,sladosti,169.0,12.10.2023
"КАКАО-НАПИТОК Macсhocolat растворимый, 10х20 г",/images/tovary/1429561.webp,/magazin/chizhik/kakao/product/kakao-napitok-Macshocolat-rastvorimii--10h20-g,kakao,99.0,12.10.2023
"МАРМЕЛАД МАРМЕДОЛЬКИ гранат-ананас, 1 кг",/images/tovary/1429562.webp,/magazin/chizhik/marmelad/product/marmelad-marmedolki-granat-ananas--1-kg,marmelad,199.0,12.10.2023
Слоеный десерт Лимоньерки КП Полёт с лимоном,/images/tovary/1424546.webp,/magazin/chizhik/pechenie/product/sloenii-desert-limonerki-kp-polyot-s-limonom,pechenie,179.0,11.10.2023
"Соус Heinz Брусничный для мяса деликатесный, 200г",/images/tovary/1262268.webp,/magazin/chizhik/sous/product/soys-Heinz-brysnichnii-dlya-myasa-delikatesnii--200g,sous,89.0,11.10.2023
"Напиток Actimuno кисломолочный с гранатом и цинком 1.5%, 95мл",/images/tovary/1424544.webp,/magazin/chizhik/kislomolochnie-produkty/product/napitok-Actimuno-kislomolochnii-s-granatom-i-cinkom-1-5--95ml,kislomolochnie-produkty,26.0,11.10.2023
Десерт АККОНД Тортимилка Плюс 500г,/images/tovary/1424538.webp,/magazin/chizhik/vafli/product/desert-akkond-tortimilka-plus-500g,vafli,199.0,11.10.2023
"Творог мягкий Домик в деревне 5,5%",/images/tovary/1414071.webp,/magazin/chizhik/tvorog/product/tvorog-myagkii-domik-v-derevne-5-5,tvorog,49.0,09.10.2023
Продукт кисломолочный Actimuno с гранатом 1.5% 95г,/images/tovary/1414073.webp,/magazin/chizhik/kislomolochnie-produkty/product/prodykt-kislomolochnii-Actimuno-s-granatom-1-5-95g,kislomolochnie-produkty,26.0,09.10.2023
"Напиток Actimuno кисломолочный с клубникой и цинком 1.5%, 95мл",/images/tovary/1414074.webp,/magazin/chizhik/kislomolochnie-produkty/product/napitok-Actimuno-kislomolochnii-s-klybnikoi-i-cinkom-1-5--95ml,kislomolochnie-produkty,26.0,09.10.2023
Сыр СВЕТАЕВО сливочный творожный 60% 150г,/images/tovary/1212340.webp,/magazin/chizhik/sir-tvorozhniy/product/sir-svetaevo-slivochnii-tvorojnii-60-150g,sir-tvorozhniy,74.0,06.10.2023
Сыр СВЕТАЕВО творожный с итальянскими травами 60% 150г,/images/tovary/1212341.webp,/magazin/chizhik/sir-tvorozhniy/product/sir-svetaevo-tvorojnii-s-italyanskimi-travami-60-150g,sir-tvorozhniy,74.0,06.10.2023
"Сыр Ricrem пармезан 42%, 200г",/images/tovary/1183068.webp,/magazin/chizhik/syr/product/sir-Ricrem-parmezan-42--200g,syr,199.0,06.10.2023
Сосиски Папа Может Фирменные вареные категории В 450г,/images/tovary/1183274.webp,/magazin/chizhik/sosiski/product/sosiski-papa-mojet-firmennie-varenie-kategorii-v-450g,sosiski,129.0,06.10.2023
Жевательный мармелад Fruit-tella Медвежата,/images/tovary/1256802.webp,/magazin/chizhik/marmelad/product/jevatelnii-marmelad-Fruit-tella-medvejata,marmelad,44.0,06.10.2023
Соль Щедрый год пищевая выварочная экстра 500г,/images/tovary/1183043.webp,/magazin/chizhik/sol/product/sol-shedrii-god-pishevaya-vivarochnaya-ekstra-500g,sol,34.0,06.10.2023
"Пирожное Konti Bonjour бисквитное c миндально-вишнёвым вкусом, 175г",/images/tovary/1324216.webp,/magazin/chizhik/pirozhnie/product/pirojnoe-Konti-Bonjour-biskvitnoe-c-mindalno-vishnyovim-vkysom--175g,pirozhnie,79.0,05.10.2023
"КОНФЕТЫ МАЛЕНЬКОЕ ЧУДО сливочные, Славянка, 206 г",/images/tovary/1399351.webp,/magazin/chizhik/konfety/product/konfeti-malenkoe-chudo-slivochnie--slavyanka--206-g,konfety,109.0,05.10.2023
"ПЕЧЕНЬЕ ORION FRESH PIE клубника-малина, 360 г",/images/tovary/1399333.webp,/magazin/chizhik/pechenie/product/pechene-ORION-FRESH-PIE-klybnika-malina--360-g,pechenie,139.0,05.10.2023
"БРОККОЛИ КАПУСТА GREENOLA быстрозамороженная, 800 г",/images/tovary/1399354.webp,/magazin/chizhik/zamorozhennie-ovoshi/product/brokkoli-kapusta-GREENOLA-bistrozamorojennaya--800-g,zamorozhennie-ovoshi,159.0,05.10.2023
Сыр копченый СырБургер плавленный колбасный 40%,/images/tovary/1183260.webp,/magazin/chizhik/syr/product/sir-kopchenii-sirbyrger-plavlennii-kolbasnii-40,syr,109.0,05.10.2023
"СЫР ГРЕЧЕСКИЙ FOODFEST традиционный, 40%, 275 г",/images/tovary/1399350.webp,/magazin/chizhik/syr/product/sir-grecheskii-FOODFEST-tradicionnii--40--275-g,syr,139.0,05.10.2023
Сыр СВЕТАЕВО Дружба плавленый 45% 80г,/images/tovary/1403120.webp,/magazin/chizhik/sir-plavlenniy/product/sir-svetaevo-dryjba-plavlenii-45-80g,sir-plavlenniy,32.0,05.10.2023
Паштет ВЕРНЕР Деревенский мясной 150г,/images/tovary/1403122.webp,/magazin/chizhik/pashtet/product/pashtet-verner-derevenskii-myasnoi-150g,pashtet,79.0,05.10.2023
"КОФЕ FRESCO arabica blend, жареный зерновой, 1 кг",/images/tovary/1399339.webp,/magazin/chizhik/kofe-zerny/product/kofe-FRESCO-arabica-blend--jarenii-zernovoi--1-kg,kofe-zerny,899.0,05.10.2023
"Кофе Fresco Arabica Blend натуральный жареный в зернах, 1000г",/images/tovary/1272803.webp,/magazin/chizhik/kofe-zerny/product/kofe-Fresco-Arabica-Blend-natyralnii-jarenii-v-zernah--1000g,kofe-zerny,899.0,05.10.2023
"МАСЛО СВЕТАЕВО сливочное, ГОСТ, 82,5%, 180 г",/images/tovary/1399340.webp,/magazin/chizhik/maslo-slivochnoe/product/maslo-svetaevo-slivochnoe--gost--82-5--180-g,maslo-slivochnoe,119.0,05.10.2023
Пирожное Orion Fresh Pie бисквитное с клубнично-малиновой начинкой,/images/tovary/1399344.webp,/magazin/chizhik/pirozhnie/product/pirojnoe-Orion-Fresh-Pie-biskvitnoe-s-klybnichno-malinovoi-nachinkoi,pirozhnie,139.0,04.10.2023
Конфеты Маленькое чудо сливочные,/images/tovary/1399338.webp,/magazin/chizhik/konfety/product/konfeti-malenkoe-chydo-slivochnie,konfety,109.0,04.10.2023
Торт Черёмушки Тирамису,/images/tovary/1230458.webp,/magazin/chizhik/torty/product/tort-cheryomyshki-tiramisy,torty,159.0,04.10.2023
НЕВА Зефир с аром.ванили глазир.900г,/images/tovary/1183482.webp,/magazin/chizhik/zefir/product/neva-zefir-s-arom-vanili-glazir-900g,zefir,269.0,04.10.2023
"Шиповник Бабушкин Хуторок растворимый, 75г",/images/tovary/1399348.webp,/magazin/chizhik/kofe-chay/product/shipovnik-babyshkin-hytorok-rastvorimii--75g,kofe-chay,89.0,04.10.2023
"Сахар Русский белый прессованный кусковой, 1кг",/images/tovary/983783.webp,/magazin/chizhik/sugar/product/sahar-rysskii-belii-pressovannii-kyskovoi--1kg,sugar,79.0,29.09.2023
Голень ЦБ ВЕРНЕР охлажденная 1кг,/images/tovary/1335194.webp,/magazin/chizhik/ciplenok/product/golen-cb-verner-ohlajdennaya-1kg,ciplenok,139.0,29.09.2023
Картофель Greenola фри быстрозамороженная 700г,/images/tovary/1183086.webp,/magazin/chizhik/zamorozhennie-ovoshi/product/kartofel-Greenola-fri-bistrozamorojennaya-700g,zamorozhennie-ovoshi,169.0,29.09.2023
"Сыр полутвёрдый Светаево Голландский тёртый 45%, 200г",/images/tovary/1182991.webp,/magazin/chizhik/syr/product/sir-polytvyordii-svetaevo-gollandskii-tyortii-45--200g,syr,129.0,29.09.2023
"Сыр Foodfest рассольный Чечил-Спагетти 45%, 100г",/images/tovary/1183107.webp,/magazin/chizhik/syr/product/sir-Foodfest-rassolnii-chechil-spagetti-45--100g,syr,89.0,29.09.2023
"Форель Дикое Море радужная филе-кусок слабосолёная, 200г",/images/tovary/1182997.webp,/magazin/chizhik/delikatesnaya-riba/product/forel-dikoe-more-radyjnaya-file-kysok-slabosolyonaya--200g,delikatesnaya-riba,319.0,29.09.2023
"ЗАКУСОЧКА ДЯДЯ ВАНЯ веган-микс с капустой, 460 г",/images/tovary/1383228.webp,/magazin/chizhik/ovoshnie-konservy/product/zakusochka-dyadya-vanya-vegan-miks-s-kapystoi--460-g,ovoshnie-konservy,69.0,28.09.2023
"РУЛЕТИКИ СЛОЁНЫЕ со вкусом лимона, 600 г",/images/tovary/1370153.webp,/magazin/chizhik/keksy/product/ruletiki-sloyonie-so-vkysom-limona--600-g,keksy,199.0,28.09.2023
Печенье ПАМПИНИ Кокосанка 500г,/images/tovary/1290315.webp,/magazin/chizhik/pechenie/product/pechene-pampini-kokosanka-500g,pechenie,149.0,28.09.2023
Печенье Домашнее 650 Г,/images/tovary/1370151.webp,/magazin/chizhik/pechenie/product/pechene-domashnee-650-g,pechenie,149.0,28.09.2023
"ПЕЧЕНЬЕ ORION CHOCO BOY обогащенное добавками, 135 г",/images/tovary/1370152.webp,/magazin/chizhik/pechenie/product/pechene-ORION-CHOCO-BOY-obogashennoe-dobavkami--135-g,pechenie,99.0,28.09.2023
"Сыр МААСДАМ 45%, 1кг",/images/tovary/1044826.webp,/magazin/chizhik/syr/product/sir-maasdam-45--1kg,syr,214.0,28.09.2023
Крекер TuC Копченые колбаски,/images/tovary/1290318.webp,/magazin/chizhik/chipsy/product/kreker-TuC-kopchenie-kolbaski,chipsy,49.0,28.09.2023
Горбуша Дикое Море натуральная стерилизованная 240г,/images/tovary/1376172.webp,/magazin/chizhik/ribnie-konservy/product/gorbysha-dikoe-more-natyralnaya-sterilizovannaya-240g,ribnie-konservy,109.0,28.09.2023
"ДЕСЕРТ BONJOUR SOUFFLE классический, 232 г",/images/tovary/1379366.webp,/magazin/chizhik/zefir/product/desert-BONJOUR-SOUFFLE-klassicheskii--232-g,zefir,89.0,28.09.2023
"ЛАПША BIG BON WOK с курицей в соусе терияки, 85 г",/images/tovary/1383236.webp,/magazin/chizhik/bluda-bistrogo-prigotovleniya/product/lapsha-BIG-BON-WOK-s-kyricei-v-soyse-teriyaki--85-g,bluda-bistrogo-prigotovleniya,44.0,28.09.2023
"Закусочка Дядя Ваня веган-микс с капустой, 460г",/images/tovary/1370155.webp,/magazin/chizhik/ovoshnie-konservy/product/zakysochka-dyadya-vanya-vegan-miks-s-kapystoi--460g,ovoshnie-konservy,69.0,27.09.2023
"Печенье Orion Chocoboy, 135г",/images/tovary/1370159.webp,/magazin/chizhik/pechenie/product/pechene-Orion-Chocoboy--135g,pechenie,99.0,27.09.2023
Десерт Bonjour Souffle Классика,/images/tovary/1370162.webp,/magazin/chizhik/pechenie/product/desert-Bonjour-Souffle-klassika,pechenie,89.0,27.09.2023
Изделия хлебобулочные ГАЛ Домашнее сдобные 650г,/images/tovary/1182953.webp,/magazin/chizhik/vafli/product/izdeliya-hlebobylochnie-gal-domashnee-sdobnie-650g,vafli,149.0,27.09.2023
Лапша Bigbon WOK курица в соусе Терияки,/images/tovary/1370163.webp,/magazin/chizhik/bluda-bistrogo-prigotovleniya/product/lapsha-Bigbon-WOK-kyrica-v-soyse-teriyaki,bluda-bistrogo-prigotovleniya,44.0,27.09.2023
Сыр Светаево сливочный 55% 400г,/images/tovary/1360911.webp,/magazin/chizhik/syr/product/sir-svetaevo-slivochnii-55-400g,syr,169.0,25.09.2023
Сыр Светаево колбасный копченый плавленый 40% 400г,/images/tovary/1360913.webp,/magazin/chizhik/syr/product/sir-svetaevo-kolbasnii-kopchenii-plavlenii-40-400g,syr,139.0,25.09.2023
Батончик шоколадный Twix Extra,/images/tovary/1183024.webp,/magazin/chizhik/shokolad/product/batonchik-shokoladnii-Twix-Extra,shokolad,49.0,22.09.2023
Батончик шоколадный Snickers Super,/images/tovary/1183285.webp,/magazin/chizhik/shokolad/product/batonchik-shokoladnii-Snickers-Super,shokolad,49.0,22.09.2023
Масса Светаево творожная с изюмом 20% 180г,/images/tovary/1183055.webp,/magazin/chizhik/tvorog/product/massa-svetaevo-tvorojnaya-s-izumom-20-180g,tvorog,69.0,22.09.2023
Масса Светаево творожная с курагой 20% 180г,/images/tovary/1183353.webp,/magazin/chizhik/tvorog/product/massa-svetaevo-tvorojnaya-s-kyragoi-20-180g,tvorog,69.0,22.09.2023
Сметана Светаево 20% 315г,/images/tovary/1183391.webp,/magazin/chizhik/smetana/product/smetana-svetaevo-20-315g,smetana,74.0,22.09.2023
"Кукуруза Greenola сахарная в зёрнах, 340г",/images/tovary/1183409.webp,/magazin/chizhik/ovoshnie-konservy/product/kykyryza-Greenola-saharnaya-v-zyornah--340g,ovoshnie-konservy,54.0,22.09.2023
"Вермишель Makfa гречневая длинная, 500г",/images/tovary/1232460.webp,/magazin/chizhik/makarony/product/vermishel-Makfa-grechnevaya-dlinnaya--500g,makarony,49.0,22.09.2023
БЗМЖ Сыр Foodfest Сулугуни 370г,/images/tovary/1183009.webp,/magazin/chizhik/syr/product/bzmj-sir-Foodfest-sylygyni-370g,syr,239.0,22.09.2023
Шницель Вернер свиной категории А охлажденный 400г,/images/tovary/1183012.webp,/magazin/chizhik/polufabrikaty-iz-myasa/product/shnicel-verner-svinoi-kategorii-a-ohlajdennii-400g,polufabrikaty-iz-myasa,169.0,22.09.2023
Цикорий Щедрый год натуральный растворимый порошкообразный 200г,/images/tovary/1183422.webp,/magazin/chizhik/bakaleya/product/cikorii-shedrii-god-natyralnii-rastvorimii-poroshkoobraznii-200g,bakaleya,89.0,22.09.2023
Колбаски Вернер Шашлычные из свинины категории Б охлажденные 400г,/images/tovary/1183112.webp,/magazin/chizhik/kolbaski/product/kolbaski-verner-shashlichnie-iz-svinini-kategorii-b-ohlajdennie-400g,kolbaski,139.0,22.09.2023
Чевапчичи Вернер из говядины категории Б охлажденный 300г,/images/tovary/1183253.webp,/magazin/chizhik/kolbaski/product/chevapchichi-verner-iz-govyadini-kategorii-b-ohlajdennii-300g,kolbaski,159.0,22.09.2023
"Сосиски Вернер Сливочные вареные категории Б, 522г",/images/tovary/1183360.webp,/magazin/chizhik/sosiski/product/sosiski-verner-slivochnie-varenie-kategorii-b--522g,sosiski,179.0,22.09.2023
Вареники Гранд Меню с картофелем и грибами 800г,/images/tovary/1183386.webp,/magazin/chizhik/vareniki/product/vareniki-grand-menu-s-kartofelem-i-gribami-800g,vareniki,119.0,22.09.2023
Редис красный 500г,/images/tovary/1183226.webp,/magazin/chizhik/ovoshchi/product/redis-krasnii-500g,ovoshchi,79.0,21.09.2023
